product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,product_description,user_id,user_name,Order_Id,Shippment_Status,Order_Status
P00237,7SEVEN® TCL Remote Control Smart TV RC802V Remote Compatible for TCL TV Remote Original 55EP680 40A325 49S6500 55P8S 55P8 50P8 65P8 40S6500 43S6500FS 49S6800FS 49S6800 49S6510FS(Without Voice Function/Google Assistant and Non-Bluetooth remote),"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",399,899,56%,3.4,"Compatible for TCL 65P8S 32A323 32A325 32P30S 32S6500 32S6500A 32S6500S 32S6510S 32S6800 32S6800S 40A323 40A325 40S6500 40S6500FS 40S6510FS 40S6800 40S6800FS 43P30FS 43S6500 43S6500FS 43S6510FS 43S6800FS 49P30FS 49S6500 49S6500FS 49S6510FS 49S6800 49S6800FS 50P8 50P8S 55EP680 55P8 55P8S 65P8 65P8S LED smart TV|This remote covers most of the functionality of the original television remote control|No Setup Required ! NO programming, NO paring, Just load the battery to get it work|100% Best Quality Replacement Remote (without voice function) for TCL & Iffalcon Smart LED TV.|For Best performance, Please insert new Batteries before using.",U0012,Omkar  ,O237,Shipped,Shipped
P00238,"Wayona 3in1 Nylon Braided 66W USB Fast Charging Cable with Type C, Lightening and Micro USB Port, Compatible with iPhone, iPad, Samsung Galaxy, OnePlus, Mi, Oppo, Vivo, iQOO, Xiaomi (1M, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,449,"1,099",59%,4,"[3 in 1 Fast Charging Cable] : 3 in 1 Multi Charging Cable Design, with Lightning, Type C, Micro USB connectors built-in. Compatible with most of the phones, one cable meets your three different demands. You can charge multiple devices at the same time.|[Important Note] : Please use at least 3A or above USB power adapter when charging multiple devices at same time, Fast Charging speed depends on your device and wall charger. Only Type C Port supports data transfer, 480mbps.|[Fast Charge and Data Sync] : Charge faster than most standard cables. Cable supports upto 66W with rapid charging, stable current protection. The maximum total output current can be up to 6A. Also supports Fast Charging, Dash Charging, SuperVooc, Quick Charge, Flash Charge, Mi Turbo Charge.|[Universal Compatibility] : Compatible with iPhone 13, 12, 11, X, 8, 7, 6, 5, iPad Air, Pro, Mini, Samsung Galaxy S22, S21, S20, S10, A, M Series, OnePlus 3, 5, 6, 7, 8, Mi, Oppo, Vivo, Xiaomi, iQOO and many other devices.|[What You Get] : 1x Wayona 3 in 1 Nylon Braided Fast Charging Cable (1M) with 6 Months worry-free Warranty, and friendly customer service.",U0013,Priya  ,O238,Shipped,Shipped
P00239,"Hi-Mobiler iPhone Charger Lightning Cable,2 Pack Apple MFi Certified USB iPhone Fast Chargering Cord,Data Sync Transfer for 13/12/11 Pro Max Xs X XR 8 7 6 5 5s iPad iPod More Model Cell Phone Cables",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,254,799,68%,4,"Internationally Certified Materials And Exquisite Design Safe Fast Charging Cables: This iPhone charger cable are made of high purity four-core copper core and smart intelligent chip and high-quality TPE ,with overcharge protection, stable current protection, automatic switching and battery protection design.|MFI Certified Lightning Cable: Each cable contains an authorization chip issued to ensure 100% compatibility with iPhone.Built with terminal and smart chip. connector with a lightning end, ensured safe charging for your devices. Enjoy fast data transfer, syncing and charging,Bring you safe and convenient fun at any time.|Perfect Charger Lines Widely Compatible For iPhone: Connector charges/syncs by connecting the USB connector into wall charger or computer, Enjoy charge times up faster than most standard cables,Universal compatible for iPhone Pro Max/11Pro Max/Xs Max/XR/8/8Plus/7/7Plus/6S/6S Plus/SE/iPad and More.|Ultimate Durable Long Lightning Cables: iPhone cables it has been tested to withstand at least 15000 cycles of 95 degree bend and 15000 plugging and unplugging lifespan which is 12 times stronger than original device cables. Seamless laser-welded connector can even withstand 20kg exterior force without breaking off,You can use it with confidence with anytime.|Professional Seller Customer Service and After-sales Service: 2 Pack phone charger cable,Each pack has 6FT(200cm),Whether it’s working at home or traveling, it is an indispensable item in our lives,We have professional seller customer service and after-sales service. Please contact us in time if you have any questions at any time, and you will not suffer any loss!",U0014,Deepak  ,O239,Shipped,Shipped
P00240,Amazon Basics 16-Gauge Speaker Wire - 50 Feet,"Electronics|HomeTheater,TV&Video|Accessories|Cables|SpeakerCables",399,795,50%,4.4,"50 Feet of 16-gauge speaker wire|Connects audio speakers to your A/V receiver or amplifier|The plastic jacket around the speaker wire helps to deliver high-quality undistorted signals to and from all of your audio equipment|One side of the wire is marked with a white line, making it quick and easy to distinguish the polarity and get your audio system set up properly|Comes wrapped around a hard plastic spool that makes dispensing convenient and easy",U0015,Rahul,O240,Shipped,Shipped
P00241,"Ambrane 60W / 3A Fast Charging Output Cable with Type-C to USB for Mobile, Neckband, True Wireless Earphone Charging, 480mbps Data Sync Speed, 1m Length (ACT - AZ10, White)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,179,399,55%,4,"Fast Charging Cable - The cable can support upto a charging speed of 3A making it the optimal cable for Quick Charge / Rapid Charge and Turbo Charge devices.|Reversible Connector – It has reversible type c connector that can be plugged in any direction, upside or downside.|Durable Cable- Using only premium quality materials and a tough, durable PVC Coating, the Ambrane USB cable is built for connecting and disconnecting over and over again without signal loss.|High Speed Data Transfer- 480 Mbps data transfer speed allows you to sync the data to the computer or other USB devices within few seconds.|Genuine USB Connectors- We use only certified and high-quality connectors ensuring not only the safety of the connected device but also reliable charging and high-speed data transmission.",U0001,Rajendra,O241,Shipped,Shipped
P00242,"Wayona Usb Type C To Usb Nylon Braided Quick Charger Fast Charging Short Cable For Smartphone (Samsung Galaxy S21/S20/S10/S9/S9+/Note 9/S8/Note 8, Lg G7 G5 G6, Moto G6 G7) (0.25M,Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,339,999,66%,4.3,"✅【Fast Charge & Data Sync】: Fast charge& data transfer USB A to USB C, conforming to the USB Type C Specification version 1.1, 56kilohm, which ensure a safe charging at 4.8A Maximum. Charging and syncing 2 in 1, data transfer speed up to 480Mbps.|✅【Extreme Durability】: Over 10000 bending tests,This type c cable is far more durable than the same price, Premium nylon braided type c cable adds additional durability and tangle free.|✅【Short and Convenient Design】: The light and space-saving 1ft USB Type C cable, it’s perfect for your power bank, the office desk, always keep your space tidy, super easy to carry and convenient for traveling, making your life more convenient.|✅【Wide Compatibility】: This USB A to USB C Charger Cable compatible with Samsung Galaxy S10e S10 S10 plus S9 S9 plus S8 S8 plus, Note 10 Note 10 plus Note9 note8, a40 a50 a70 a80 A3 A5 2017, Sony Xperia XZ3 XZ2 Premium XA2 XA1,XZ1, Moto G6 G6 plus G7 G7 power G7 play G7 plus Z Z2 Z3 X4, LG G8 G7 G6 G5 V40 V35 V30 V20, Googel Pixel 2 xl, HTC 10 U11.",U0002,Manish,O242,Shipped,Shipped
P00243,"Caprigo Heavy Duty TV Wall Mount Bracket for 14 to 32 Inch LED/HD/Smart TV’s, Universal Fixed TV Wall Mount Stand (M452)","Electronics|HomeTheater,TV&Video|Accessories|TVMounts,Stands&Turntables|TVWall&CeilingMounts",399,999,60%,4,"TV Wall Bracket Compatibility : 14 To 32 Inch (LED, HD, QLED, LCD, OLED, UHD, 4K, Monitor, Curved, Smart TV’s) From All Leading Brands. Ideally Compatible With OnePlus Y Series , Samsung , Sony Bravia , LG , Mi Pro 4A , 4C 5A Series 32 Inch LED TV’s.|Vesa Compatibility : 50 x 50 mm , 75 x 75 mm , 100 x 100 mm , 150 x 150 mm , 200 x 200 mm , 200 x 100 mm , 100 x 200 mm , 200 x 150 mm , 150 x 200 mm.|Premium Built Quality : Premium quality tv wall mounting bracket by Caprigo. This tv mount is strong , safe , and durable. This professional tv wall bracket adopts high grade material with powder coated finishing to offer a strong & durable built along with sleek high-tech look. The safety loading weight is 25 kgs.|TV Size Compatibility : 32 inches , 29 inches , 28 inches , 27 inches , 24 inches , 23 inches , 22 inches , 21 inches , 20 inches , 18 inches, 17 inches & 14 inches.|Easy & Quick Installation : Complete screws set provided with wall mounting kit to make installation a breeze . Wall mount can be installed to the TV quickly and easily with simple installation technique. Your tv will be on the wall within 15 mins. These wall mounts help in giving your home space a neat and clean look by mounting the TV's onto the walls.|Package Contents : TV Wall Bracket x 1 + Standard Screw Set x 1",U0003,Sachin,O243,Shipped,Shipped
P00244,"Smashtronics® - Case for Firetv Remote, Fire Stick Remote Cover Case, Silicone Cover for TV Firestick 4K/TV 2nd Gen(3rd Gen) Remote Control - Light Weight/Anti Slip/Shockproof (Black)","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",199,399,50%,4.2,"【100% Fits】Specially designed for Fire TV Stick (2nd Gen), Fire TV Stick 4K, Fire TV Cube, and Amazon Fire TV (3rd Gen, Pendant Design). Tips:Pls compare with your firestick model fit or not before purchase.|【Full Body Protection】High-quality and eco-friendly silicone material, harmless to your pets, kids and families. Prevent the child from opening the back cover and provides the maximum protection, anti-slip, anti-dust, shock proof and washable.|【Custom Cutting】Accurate hole wide open offers full access to all ports, buttons and functions. Humanized texture design protects your remote from slipping and skidding.Fast heat dissipation and anti-dust that no fingerprints leave.|【Easy to Find/Glowing】Equiped with 4 different colors per set.when you have multiple remotes mixed together, Ability to quickly identify, which saves you a lot of time. The glow green and glow blue which has Luminous colors glow in the dark, Let you find your remote control at night quickly. Don't worry losing your remote control anymore.",U0004,Jayesh,O244,Shipped,Shipped
P00245,Electvision Remote Control for led Smart tv Compatible with VU Smart Led (Without Voice),"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",349,"1,999",83%,3.8,"Compatible Devices: High-grade remote control Compatible with Vu LED / LCD TV Remote Control (Same Model Only). Farther transmitting distance, stable performance. Replaces your damage or old one and covers all the functions of the original remote.|Material: Durable Quality Plastic Body and Premium quality Soft|Power Supply: This remote works on 2 x AAA Batteries. But the BATTERIES ARE NOT INLCUDED. Use Good Quality Batteries for Longer Life of Remote.|Package Content: You will receive a Vu LED / LCD TV compatible Television Remote Control. The Remote comes in bristle Packaging. Batteries not included.|Disclaimer: PLEASE MATCH THE IMAGE With Your Existing Remote Before Placing The Order. Please Use New Batteries. If you don’t understand you can just contact our Electvision customer care number given in image Catalogue for any verification or Help.",U0005,Rajesh ,O245,Shipped,Shipped
P00246,Boat A 350 Type C Cable 1.5m(Jet Black),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,299,798,63%,4.4,"2 years warranty from the date of purchase, you can activate your warranty by giving a missed call on 9223032222. Alternatively you can claim your warranty at or reach out to us at +912249461882/info@i|A 350 offers universal compatibility with smartphones, tablets, PC peripherals, Bluetooth speakers, power banks and all other devices with Type C port|It supports 3A Fast Charging for extraordinary efficiency|The cable supports data transmissions with rapid sync at 480 mbps|It dons premium cotton braided skin that makes it sturdy and invincible against external damage|With 10000+ Bends Lifespan the cable stays stronger and lasts longer|Its flexible design offers the user a tangle-free experience",U0006,Vivek,O246,Shipped,Shipped
P00247,"pTron Solero M241 2.4A Micro USB Data & Charging Cable, Made in India, 480Mbps Data Sync, Durable 1-Meter Long USB Cable for Micro USB Devices (White)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,89,800,89%,3.9,"Solero M241 data and charging cable is equipped with a Micro USB port, the cable supports up to 2.4Amps of power output for powering and fast charging your smart device.|Charge & sync, this USB cable can charge and data sync simultaneously at 480Mbps speed, compatible with all devices with a Micro USB port. Core : Tinned Copper|Durable PVC Outer Exterior: PVC cables are versatile, high in tensile strength, flexible, and good conductors.|pTron Solero M241 micro USB cable is 1 meter in length, optimized for easy use for your comfort at home or office, helps you to overcome distance restrictions.|This data and charging micro USB cable has gone through scientific tests like 5000 times USB insert, 24 hours salt spray, and 10000+ bend life span which ensures long service life.",U0007,Pavan,O247,Shipped,Shipped
P00248,"AmazonBasics USB Type-C to USB Type-C 2.0 Cable for Charging Adapter, Smartphone - 9 Feet (2.7 Meters) - White",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,549,995,45%,4.2,"Connect Usb Type-C Enabled Devices (Macbook, Chromebook Pixel, Galaxy Note 7 Etc.) With Standard Usb Type-C 2.0 Enabled Devices And Accessories (Smartphones, Car/Wall Charger, Multi-Port Adapters Etc.)|Up To 480 Mbps Data Transfer Speed; Power Output Up To 5V, 3 Amp|Type-C Port Is Half The Width And One-Third The Height Of A Standard Usb-A Connector (Slightly Larger Compared To Lightning Or Micro-Usb Ports)|Certified By Usb-If To Be Compliant With Usb 2.0; 1 Year Limited Warranty|Ideal For Charging And Powering Usb Type-C Enabled Devices, As Well As Syncing Data, Photos And Music|Reversible Design - Easily Insert The Connector Into Any Type-C Enabled Device (Does Not Matter Which Side Is Up)",U0008,Azhar,O248,Shipped,Shipped
P00249,"Croma 3A Fast charge 1m Type-C to All Type-C Phones sync and charge cable, Made in India, 480Mbps Data transfer rate, Tested Durability with 8000+ bends (12 months warranty) - CRCMA0106sTC10, Black",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,129,"1,000",87%,3.9,"Type-C to Type-C sync and charge cable supports up to 2.4Amps of output for powering and fast charging your smart device.|Type-C to Type-C USB cable can charge and data sync simultaneously at 480Mbps speed, compatible with all devices with a Type-C USB port.|Durable PVC Outer Exterior: PVC cables are versatile, high in tensile strength, flexible, and good conductors.|Croma Type-C to Type-C USB cable is 1 meter in length, optimized for easy use for your comfort at home or office, helps you to overcome distance restrictions.|This data and charging Type-C to Type-C USB cable has gone through scientific tests like 8000 times USB insert, and 8000+ bends for better durability",U0009,Tanya ,O249,Shipped,Shipped
